probe_id,logical_step,elapsed_s,node_id,production_phase,production_quality,production_density_kg_m3,production_u_j_kg,production_temperature_c,production_pressure_mpa,reference_resolved,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,reference_minus_production_pressure_mpa
exact-v9-5-to-6mwe,308784,3060,feedwater-inventory,SaturatedMixture,3.191319505415309E-05,702.0157315452032,203452.74350176286,48.43394159589661,0.011422808985176936,true,REGION-4-MIXTURE,SaturatedMixture,48.578108470141956,0.011505698542849266,3.2123158629364795E-05,8.288955767232938E-05
exact-v9-5-to-6mwe,314784,3120,suction,SubcooledLiquid,,750.4377202844439,1179033.5860458754,280.7322823918752,10.308884405728842,true,REGION-4-MIXTURE,SaturatedMixture,269.9777773737907,5.50092683428004,0.000862535812608351,-4.807957571448801
exact-v9-5-to-6mwe,314784,3120,pressure,SubcooledLiquid,,748.664914058497,1182057.1692507227,281.452183154934,8.952342467870947,true,REGION-4-MIXTURE,SaturatedMixture,270.5725726544857,5.552294545740403,0.0009147922379160597,-3.400047922130544
exact-v9-5-to-6mwe,314784,3120,outlet,SaturatedMixture,0.09485762492427799,281.4931468894248,1348409.2380633866,293.01479907139685,7.7739858942753415,true,REGION-4-MIXTURE,SaturatedMixture,282.4788263857366,6.659834629548312,0.08013570937283208,-1.1141512647270293
exact-v9-5-to-6mwe,314784,3120,drum,SaturatedMixture,0.04739012655058504,375.9952173708106,1245923.0060525562,281.90996481472155,6.603369864112383,true,REGION-4-MIXTURE,SaturatedMixture,272.1428643941882,5.689668692063452,0.04085143439040568,-0.9137011720489312
exact-v9-5-to-6mwe,314784,3120,feedwater-inventory,SaturatedMixture,3.2794465926555656E-05,696.708493703742,203573.82244665513,48.462296002823905,0.011439070891566518,true,REGION-4-MIXTURE,SaturatedMixture,48.60660451203586,0.011522143468147986,3.301049466223114E-05,8.307257658146834E-05
exact-v9-5-to-6mwe,320784,3180,suction,SubcooledLiquid,,750.4377202844439,1179117.5841109552,280.75228193117994,10.415650001165496,true,REGION-4-MIXTURE,SaturatedMixture,269.99505785107624,5.502414073138238,0.0008613734372003052,-4.913235928027258
exact-v9-5-to-6mwe,320784,3180,pressure,SubcooledLiquid,,748.6176560587509,1182209.62246418,281.48848153909046,9.008262268839177,true,REGION-4-MIXTURE,SaturatedMixture,270.6031772851942,5.554947493052333,0.0009152014258355897,-3.4533147757868443
exact-v9-5-to-6mwe,320784,3180,outlet,SaturatedMixture,0.09293452956212157,285.7824199386874,1347008.441823488,293.2864652066213,7.80448212811754,true,REGION-4-MIXTURE,SaturatedMixture,282.6677221894266,6.67866561574929,0.07844021084224058,-1.1258165123682495
exact-v9-5-to-6mwe,320784,3180,drum,SaturatedMixture,0.04749986964902079,375.70873948497865,1246269.872962194,281.9617347886042,6.608493329898194,true,REGION-4-MIXTURE,SaturatedMixture,272.18914115428936,5.693756105917986,0.04094180813960483,-0.9147372239802083
exact-v9-5-to-6mwe,320784,3180,feedwater-inventory,SaturatedMixture,3.3685953637434963E-05,691.4255740379883,203692.11129023216,48.489980612036334,0.011454967824358168,true,REGION-4-MIXTURE,SaturatedMixture,48.634427432715825,0.01153821940010395,3.390812144640319E-05,8.325157574578211E-05
exact-v9-5-to-6mwe,326784,3240,suction,SubcooledLiquid,,750.4377202844439,1179200.9280948318,280.7721257368647,10.521608456465506,true,REGION-4-MIXTURE,SaturatedMixture,270.0122033536435,5.503889998846662,0.000860219113112955,-5.017718457618844
exact-v9-5-to-6mwe,326784,3240,pressure,SubcooledLiquid,,748.5707650689744,1182360.8563803541,281.52448961437005,9.063759536030933,true,REGION-4-MIXTURE,SaturatedMixture,270.63353503942506,5.557579996063622,0.0009156077236940463,-3.5061795399673104
exact-v9-5-to-6mwe,326784,3240,outlet,SaturatedMixture,0.09106566992956491,290.05327742289126,1345670.5179712113,293.55527872274627,7.834748240588276,true,REGION-4-MIXTURE,SaturatedMixture,282.8545599937439,6.69733143083666,0.07679557124877807,-1.137416809751616
exact-v9-5-to-6mwe,326784,3240,drum,SaturatedMixture,0.047608999904052346,375.42461151203463,1246614.3231581186,282.0131108869241,6.613580817087217,true,REGION-4-MIXTURE,SaturatedMixture,272.23506702184693,5.697814743164656,0.04103166677675099,-0.915766073922561
exact-v9-5-to-6mwe,326784,3240,feedwater-inventory,SaturatedMixture,3.458781036153935E-05,686.16661049849,203807.66450231674,48.51700832068468,0.011470505845351215,true,REGION-4-MIXTURE,SaturatedMixture,48.661590208113125,0.011553932471940021,3.4816192105850345E-05,8.342662658880617E-05
exact-v9-5-to-6mwe,332784,3300,suction,SubcooledLiquid,,750.4377202844439,1179283.6153541892,280.791813179569,10.626755851392023,true,REGION-4-MIXTURE,SaturatedMixture,270.02921333909023,5.505354557604314,0.0008590729004464013,-5.1214012937877085
exact-v9-5-to-6mwe,332784,3300,pressure,SubcooledLiquid,,748.5242423383145,1182510.8678789567,281.5602066378468,9.118832616104845,true,REGION-4-MIXTURE,SaturatedMixture,270.6636452496051,5.560191973857533,0.0009160111196289211,-3.558640642247312
exact-v9-5-to-6mwe,332784,3300,outlet,SaturatedMixture,0.08924822707615129,294.3061427820186,1344391.7086582272,293.82125870926336,7.864783726902702,true,REGION-4-MIXTURE,SaturatedMixture,283.03934067487717,6.7158309071041336,0.07519916030673499,-1.1489528197985681
exact-v9-5-to-6mwe,332784,3300,drum,SaturatedMixture,0.04771750721263266,375.1428449496296,1246956.3362379433,282.0640910170973,6.6186320507274425,true,REGION-4-MIXTURE,SaturatedMixture,272.2806400775909,5.701844384268872,0.04112100214620031,-0.9167876664585703
exact-v9-5-to-6mwe,332784,3300,feedwater-inventory,SaturatedMixture,3.5500197373437366E-05,680.9312578195799,203920.55037975998,48.543395303589136,0.011485692968270077,true,REGION-4-MIXTURE,SaturatedMixture,48.6881090790032,0.011569290774161642,3.573486890483215E-05,8.359780589156478E-05
exact-v9-5-to-6mwe,338784,3360,suction,SubcooledLiquid,,750.4377202844439,1179365.6443568605,280.81134389449073,10.73108968014637,true,REGION-4-MIXTURE,SaturatedMixture,270.0460875153541,5.506807717187623,0.0008579348423767799,-5.224281962958747
exact-v9-5-to-6mwe,338784,3360,pressure,SubcooledLiquid,,748.4780885131817,1182659.6558135375,281.5956323365566,9.173480613907769,true,REGION-4-MIXTURE,SaturatedMixture,270.6935077905654,5.562783392689579,0.000916411596609241,-3.6106972212181896
exact-v9-5-to-6mwe,338784,3360,outlet,SaturatedMixture,0.08747958606734521,298.54141975117676,1343168.5424244783,294.0844276294207,7.89458850858303,true,REGION-4-MIXTURE,SaturatedMixture,283.2220691144465,6.7341632905138695,0.07364853708977144,-1.16042521806916
exact-v9-5-to-6mwe,338784,3360,drum,SaturatedMixture,0.047825382728547486,374.86344845622614,1247295.8971492166,282.1146738552444,6.623646832089748,true,REGION-4-MIXTURE,SaturatedMixture,272.32585906982433,5.705844868757024,0.041209807109108106,-0.9178019633327246
exact-v9-5-to-6mwe,338784,3360,feedwater-inventory,SaturatedMixture,3.642328510876028E-05,675.7191852693664,204030.84844556195,48.56916039934441,0.011500538813463015,true,REGION-4-MIXTURE,SaturatedMixture,48.71400299817316,0.011584304042502129,3.6664323410854114E-05,8.37652290391136E-05
exact-v9-5-to-6mwe,344784,3420,suction,SubcooledLiquid,,750.4377202844439,1179447.014576924,280.83071775641054,10.834608719528426,true,REGION-4-MIXTURE,SaturatedMixture,270.06282575726516,5.508249459784203,0.0008568049707157653,-5.326359259744223
exact-v9-5-to-6mwe,344784,3420,pressure,SubcooledLiquid,,748.4323036988498,1182807.2207907226,281.630766854934,9.227703294767077,true,REGION-4-MIXTURE,SaturatedMixture,270.7231227874755,5.565354240714251,0.0009168091489883651,-3.662349054052825
exact-v9-5-to-6mwe,344784,3420,outlet,SaturatedMixture,0.08575731705647814,302.75949333513205,1341997.80777921,294.34481042340394,7.924162836678663,true,REGION-4-MIXTURE,SaturatedMixture,283.4027534067633,6.752328165142736,0.07214143270317529,-1.171834671535927
exact-v9-5-to-6mwe,344784,3420,drum,SaturatedMixture,0.04793261893174579,374.5864278847705,1247632.995492547,282.1648589316011,6.628625047371366,true,REGION-4-MIXTURE,SaturatedMixture,272.3707235813141,5.709816110157342,0.041298075654385466,-0.918808937214024
exact-v9-5-to-6mwe,344784,3420,feedwater-inventory,SaturatedMixture,3.735725311489959E-05,670.5300748802205,204138.64702467097,48.59432453912916,0.01151505428425797,true,REGION-4-MIXTURE,SaturatedMixture,48.739292983710754,0.011598983288564187,3.76047363253798E-05,8.392900430621679E-05
exact-v9-5-to-6mwe,350784,3480,suction,SubcooledLiquid,,750.4377202844439,1179527.7263865585,280.8499348539425,10.937312892776431,true,REGION-4-MIXTURE,SaturatedMixture,270.0794281482697,5.509679785602554,0.0008556833030399346,-5.427633107173877
exact-v9-5-to-6mwe,350784,3480,pressure,SubcooledLiquid,,748.3868875200354,1182953.5649771197,281.665610708838,9.28150101866171,true,REGION-4-MIXTURE,SaturatedMixture,270.7524907827377,5.567904542519021,0.0009172037679597825,-3.7135964761426896
exact-v9-5-to-6mwe,350784,3480,outlet,SaturatedMixture,0.0840791594352721,306.96073096045836,1340876.5299860984,294.6024345510406,7.953507300272262,true,REGION-4-MIXTURE,SaturatedMixture,283.581404775381,6.7703254480568225,0.0706757354364547,-1.1831818522154398
exact-v9-5-to-6mwe,350784,3480,drum,SaturatedMixture,0.04803920940989077,374.31178647616457,1247967.6247235995,282.2146463742853,6.63356664250497,true,REGION-4-MIXTURE,SaturatedMixture,272.41523357033736,5.713758055542784,0.04138580257893774,-0.9198085869621861
exact-v9-5-to-6mwe,350784,3480,feedwater-inventory,SaturatedMixture,3.830228996810919E-05,665.3636196687887,204244.0410204399,48.61891021288352,0.011529251262306315,true,REGION-4-MIXTURE,SaturatedMixture,48.76400166004896,0.011613340536697958,3.8556297528652304E-05,8.408927439164382E-05
exact-v9-5-to-6mwe,356784,3540,suction,SubcooledLiquid,,750.4377202844439,1179603.566021282,280.86799190982913,11.033837986771502,true,REGION-4-MIXTURE,SaturatedMixture,270.0950280129906,5.511024000382143,0.0008546284891913405,-5.522813986389359
exact-v9-5-to-6mwe,356784,3540,pressure,SubcooledLiquid,,748.3419871416147,1183096.5966006303,281.699665857293,9.332624780942,true,REGION-4-MIXTURE,SaturatedMixture,270.78118436336524,5.570397140207878,0.0009176168266594888,-3.762227640734122
exact-v9-5-to-6mwe,356784,3540,outlet,SaturatedMixture,0.08249763683271535,311.01143271957005,1339846.9849356883,294.8513197915071,7.981935373875966,true,REGION-4-MIXTURE,SaturatedMixture,283.75422302484503,6.787769959667375,0.06929664510709205,-1.194165414208591
exact-v9-5-to-6mwe,356784,3540,drum,SaturatedMixture,0.04812179263005962,374.11828245414034,1248252.8367567447,282.2598427302995,6.638054991215536,true,REGION-4-MIXTURE,SaturatedMixture,272.45532531738286,5.717310485824585,0.041453280580963016,-0.9207445053909504
exact-v9-5-to-6mwe,356784,3540,feedwater-inventory,SaturatedMixture,3.923432232270699E-05,660.3564925540144,204347.63994444453,48.64307552280491,0.01154322013974012,true,REGION-4-MIXTURE,SaturatedMixture,48.78828783631326,0.011627467147162403,3.9494772359180835E-05,8.424700742228237E-05
exact-v9-5-to-6mwe,362784,3600,suction,SubcooledLiquid,,750.4377202844439,1179663.0873126807,280.8821636458764,11.109607895632697,true,REGION-4-MIXTURE,SaturatedMixture,270.1072710335253,5.512079136764695,0.0008538000588545077,-5.597528758868003
exact-v9-5-to-6mwe,362784,3600,pressure,SubcooledLiquid,,748.303310433867,1183216.935926732,281.72831807779335,9.373027917219591,true,REGION-4-MIXTURE,SaturatedMixture,270.80531049966817,5.572493625460157,0.0009180126690343663,-3.8005342917594342
exact-v9-5-to-6mwe,362784,3600,outlet,SaturatedMixture,0.08132347313715003,314.10480916889054,1339136.5620173137,295.0498714248557,8.00467004362931,true,REGION-4-MIXTURE,SaturatedMixture,283.8935488522053,6.801858689105436,0.06827265782886191,-1.2028113545238748
exact-v9-5-to-6mwe,362784,3600,drum,SaturatedMixture,0.04816437496339546,374.0512473508993,1248445.2954397616,282.2947173087904,6.6415198928474535,true,REGION-4-MIXTURE,SaturatedMixture,272.4857955574988,5.72001150588309,0.04148723189994979,-0.9215083869643639
exact-v9-5-to-6mwe,362784,3600,feedwater-inventory,SaturatedMixture,3.997257239435722E-05,656.5187761476099,204457.34354266708,48.66879873485021,0.011558105529612594,true,REGION-4-MIXTURE,SaturatedMixture,48.81413910388949,0.0116425203302435,4.023817744488553E-05,8.441480063090499E-05
