boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_pressure_mpa,specific_volume_m3_kg,specific_u_j_kg,reference_quality,production_resolved,production_phase,production_temperature_c,production_pressure_mpa,phase_matches,production_minus_reference_temperature_c,production_minus_reference_pressure_mpa
28,47.827488413453125,R2-SIDE,REGION-2,SuperheatedVapor,0.011079603608870194,13.321776334436429,2439868.4447740195,,True,SaturatedMixture,47.59292265001136,0.010949405411363631,False,-0.23456576344176483,-0.00013019819750656296
29,47.862737081945,R1-SIDE,REGION-1,SubcooledLiquid,0.011099521838287791,0.0010111642971907214,200391.09246589738,,True,SaturatedMixture,47.722163041577744,0.011021038884529991,False,-0.1405740403672553,-7.848295375779968E-05
29,47.862737081945,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011099410844179348,0.0010244626931645193,200393.33200599602,1E-06,True,SaturatedMixture,47.72216064516465,0.01102103755255876,True,-0.14057643678034992,-7.837329162058843E-05
29,47.862737081945,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011099410844179348,13.299393790304858,2439913.0071304413,0.999999,True,SaturatedMixture,47.62843525374751,0.010969048855742281,True,-0.2343018281974878,-0.00013036198843706728
29,47.862737081945,R2-SIDE,REGION-2,SuperheatedVapor,0.011099299850070908,13.29954059166831,2439915.2755367197,,True,SaturatedMixture,47.62822597523353,0.010968933006804927,False,-0.2345111067114658,-0.00013036684326598116
30,47.89822296798229,R1-SIDE,REGION-1,SubcooledLiquid,0.011119381395374751,0.00101118017329192,200539.3978662052,,True,SaturatedMixture,47.75747384020087,0.011040680303721535,False,-0.1407491277814188,-7.870109165321673E-05
30,47.89822296798229,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011119270202672725,0.0010244562273376934,200541.63730518188,1E-06,True,SaturatedMixture,47.75747145269179,0.011040678974668375,True,-0.14075151529050345,-7.859122800434916E-05
30,47.89822296798229,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011119270202672725,13.277051900408896,2439960.1510403645,0.999999,True,SaturatedMixture,47.663976329942216,0.010988738347384014,True,-0.2342466380400765,-0.00013053185528871109
30,47.89822296798229,R2-SIDE,REGION-2,SuperheatedVapor,0.011119159009970698,13.277198455731204,2439962.4193745544,,True,SaturatedMixture,47.66376699490053,0.010988622288517918,False,-0.23445597308176502,-0.00013053672145278
31,47.93393765389919,R1-SIDE,REGION-1,SubcooledLiquid,0.011139399802370956,0.00101119616101951,200688.65968639572,,True,SaturatedMixture,47.79301236277189,0.011060478740491776,False,-0.1409252911273029,-7.892106187917976E-05
31,47.93393765389919,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.01113928840948686,0.0010244497728041906,200690.899023596,1E-06,True,SaturatedMixture,47.79300997820337,0.011060477411031455,True,-0.14092767569582065,-7.88109984554055E-05
31,47.93393765389919,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.01113928840948686,13.254609677656337,2440007.5968001136,0.999999,True,SaturatedMixture,47.69974666876362,0.011008585491608186,True,-0.23419098513556946,-0.000130702917878674
31,47.93393765389919,R2-SIDE,REGION-2,SuperheatedVapor,0.011139177016602766,13.254755985832286,2440009.86506177,,True,SaturatedMixture,47.699537282453775,0.011008469224256854,False,-0.23440037144541748,-0.00013070779234591184
32,47.96985266357666,R1-SIDE,REGION-1,SubcooledLiquid,0.0111595616944032,0.0010112122477906487,200838.7589213289,,True,SaturatedMixture,47.82875026851525,0.011080418993677463,False,-0.14110239506140942,-7.914270072573691E-05
32,47.96985266357666,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.0111594500999022,0.0010244433355683226,200840.9981561797,1E-06,True,SaturatedMixture,47.82874789707955,0.011080417669492184,True,-0.1411047664971079,-7.903243041001637E-05
32,47.96985266357666,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.0111594500999022,13.232085709169494,2440055.3065404184,0.999999,True,SaturatedMixture,47.73571775838286,0.01102857506223251,True,-0.2341349051937982,-0.00013087503766969107
32,47.96985266357666,R2-SIDE,REGION-2,SuperheatedVapor,0.011159338505401201,13.23223176929857,2440057.57472916,,True,SaturatedMixture,47.73550831494771,0.01102845858180881,False,-0.2343443486289516,-0.00013087992359239048
33,48.00592249780897,R1-SIDE,REGION-1,SubcooledLiquid,0.011179842033210947,0.0010112284133620278,200989.5054207057,,True,SaturatedMixture,47.86464228304851,0.01110047629858576,False,-0.1412802147604566,-7.936573462518672E-05
33,48.00592249780897,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011179730235908587,0.0010244369244796255,200991.74455276385,1E-06,True,SaturatedMixture,47.86463991982282,0.011100474976933707,True,-0.1412825779861464,-7.925525897488003E-05
33,48.00592249780897,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011179730235908587,13.209509087744145,2440103.2197865024,0.999999,True,SaturatedMixture,47.77184402154819,0.011048682233234727,True,-0.23407847626077682,-0.00013104800267385933
33,48.00592249780897,R2-SIDE,REGION-2,SuperheatedVapor,0.011179618438606228,13.209654899246205,2440105.487902034,,True,SaturatedMixture,47.7716345263496,0.011048565541610544,False,-0.23428797145936642,-0.00013105289699568388
34,48.042088118195466,R1-SIDE,REGION-1,SubcooledLiquid,0.01120020799400999,0.0010112446313698489,201140.65244880453,,True,SaturatedMixture,47.90062966210053,0.011120618191725311,False,-0.1414584560949379,-7.958980228467936E-05
34,48.042088118195466,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011200095993050059,0.0010244305504924693,201142.8914777943,1E-06,True,SaturatedMixture,47.900627304610225,0.011120616871226665,True,-0.14146081358524043,-7.947912182339374E-05
34,48.042088118195466,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011200095993050059,13.18691713148484,2440151.2580908253,0.999999,True,SaturatedMixture,47.80806633921168,0.01106887446831861,True,-0.23402177898378795,-0.00013122152473144834
34,48.042088118195466,R2-SIDE,REGION-2,SuperheatedVapor,0.011199983992090129,13.187062694190727,2440153.5261329757,,True,SaturatedMixture,47.80785678186754,0.011068757558891602,False,-0.23423133632792315,-0.0001312264331985273
35,48.07828054577118,R1-SIDE,REGION-1,SubcooledLiquid,0.0112206209350514,0.0010112608709267723,201291.91172384587,,True,SaturatedMixture,47.936643772045045,0.011140806458721685,False,-0.14163677372613392,-7.981447632971449E-05
35,48.07828054577118,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.0112205087299641,0.0010244242259373649,201294.1506496888,1E-06,True,SaturatedMixture,47.936641417887984,0.011140805138034574,True,-0.14163912788319521,-7.970359192952664E-05
35,48.07828054577118,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.0112205087299641,13.164353058169569,2440199.329816981,0.999999,True,SaturatedMixture,47.84431561729713,0.011089113452602049,True,-0.2339649284740517,-0.00013139527736205116
35,48.07828054577118,R2-SIDE,REGION-2,SuperheatedVapor,0.0112203965248768,13.164498372386038,2440201.597785721,,True,SaturatedMixture,47.8441060065706,0.011088996329787841,False,-0.2341745392005805,-0.00013140019508895914
36,48.11442436575891,R1-SIDE,REGION-1,SubcooledLiquid,0.011241038333516782,0.00101127709818257,201442.96806515587,,True,SaturatedMixture,47.97260955837572,0.011160999038390204,False,-0.14181480738318442,-8.003929512657819E-05
36,48.11442436575891,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011240925924257539,0.0010244179638422743,201445.20688798805,1E-06,True,SaturatedMixture,47.97260720955683,0.011160997718647182,True,-0.14181715620208024,-7.992820561035681E-05
36,48.11442436575891,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011240925924257539,13.141863745906095,2440247.334797586,0.999999,True,SaturatedMixture,47.88051632287693,0.011109357026296226,True,-0.23390804288197842,-0.00013156889796131326
36,48.11442436575891,R2-SIDE,REGION-2,SuperheatedVapor,0.011240813514998296,13.142008812456176,2440249.6026930325,,True,SaturatedMixture,47.88030665609904,0.011109239688517986,False,-0.2341177096598699,-0.00013157382648031068
37,48.15044099241493,R1-SIDE,REGION-1,SubcooledLiquid,0.01126141560515215,0.001011293277782879,201593.49303778686,,True,SaturatedMixture,48.008448828783685,0.011181151841665972,False,-0.14199216363124378,-8.026376348617761E-05
37,48.15044099241493,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011261302992122227,0.0010244117773286678,201595.7317579686,1E-06,True,SaturatedMixture,48.00844649064129,0.011181150525885078,True,-0.14199450177363815,-8.015246623714958E-05
37,48.15044099241493,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011261302992122227,13.11949767044432,2440295.168672179,0.999999,True,SaturatedMixture,47.91658974916811,0.01112956098599475,True,-0.23385124324681783,-0.00013174200612747766
37,48.15044099241493,R2-SIDE,REGION-2,SuperheatedVapor,0.011261190379092307,13.119642490684877,2440297.436494614,,True,SaturatedMixture,47.9163800263388,0.011129443433565497,False,-0.2340609660761288,-0.00013174694552680992
38,48.1862515375019,R1-SIDE,REGION-1,SubcooledLiquid,0.011281707717804016,0.001011309374155318,201743.15694070756,,True,SaturatedMixture,48.044083090610684,0.011201220337957406,False,-0.142168446891219,-8.048737984660964E-05
38,48.1862515375019,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011281594901854998,0.0010244056791066003,201745.39555882398,1E-06,True,SaturatedMixture,48.04408075187234,0.011201219019813038,True,-0.14217078562955976,-8.037588204195915E-05
38,48.1862515375019,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011281594901854998,13.097303114137361,2440342.726697485,0.999999,True,SaturatedMixture,47.95245687977007,0.01114968067954151,True,-0.23379465773183483,-0.0001319142223134874
38,48.1862515375019,R2-SIDE,REGION-2,SuperheatedVapor,0.01128148208590598,13.097447689956986,2440344.9944473486,,True,SaturatedMixture,47.95224710088962,0.011149562913179329,False,-0.2340044366122811,-0.00013191917272665013
39,48.22177927196026,R1-SIDE,REGION-1,SubcooledLiquid,0.01130187059056323,0.0010113253526175601,201891.6390949414,,True,SaturatedMixture,48.07943597774397,0.011221160926070794,False,-0.142343294216289,-8.070966449243676E-05
39,48.22177927196026,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.0113017575729875,0.0010243996810662276,201893.87761179617,1E-06,True,SaturatedMixture,48.079433645962354,0.011221159609838592,True,-0.1423456259979048,-8.059796314890781E-05
39,48.22177927196026,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.0113017575729875,13.075326649386412,2440389.9070163066,0.999999,True,SaturatedMixture,47.988040860263936,0.011169672396661431,True,-0.23373841169632215,-0.00013208517632606886
39,48.22177927196026,R2-SIDE,REGION-2,SuperheatedVapor,0.011301644555411772,13.075470983186595,2440392.1746941917,,True,SaturatedMixture,47.98783103067018,0.011169554420481783,False,-0.2339482412900793,-0.0001320901349299887
40,48.256951592117616,R1-SIDE,REGION-1,SubcooledLiquid,0.011321862225389345,0.0010113411802666072,202038.63606109456,,True,SaturatedMixture,48.11443524116493,0.011240932072436541,False,-0.14251635095268966,-8.093015295280309E-05
40,48.256951592117616,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011321749007899265,0.001024393793975683,202040.8744776986,1E-06,True,SaturatedMixture,48.11443292537933,0.011240930763256232,True,-0.14251866673828317,-8.081824464303312E-05
40,48.256951592117616,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011321749007899265,13.053611947247209,2440436.6132675046,0.999999,True,SaturatedMixture,48.02326897409955,0.01118949449472062,True,-0.2336826180180651,-0.00013225451317864546
40,48.256951592117616,R2-SIDE,REGION-2,SuperheatedVapor,0.011321635790409186,13.053756041910368,2440438.8808741546,,True,SaturatedMixture,48.02305908702397,0.01118937630641325,False,-0.23389250509364956,-0.00013225948399593623
41,48.29170162081721,R1-SIDE,REGION-1,SubcooledLiquid,0.011341643642069852,0.0010113568267069654,202183.8683311629,,True,SaturatedMixture,48.149014349238655,0.011260495239702841,False,-0.1426872715785521,-8.114840236701087E-05
41,48.29170162081721,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011341530226767585,0.0010243880272578238,202186.10664871754,1E-06,True,SaturatedMixture,48.14901203313957,0.011260493928388985,True,-0.14268958767763706,-8.103629837859921E-05
41,48.29170162081721,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011341530226767585,13.032198826000522,2440482.7567104762,0.999999,True,SaturatedMixture,48.058074231937326,0.011209108317783163,True,-0.23362738887988144,-0.00013242190898442134
41,48.29170162081721,R2-SIDE,REGION-2,SuperheatedVapor,0.011341416811465317,13.032342684847613,2440485.024246767,,True,SaturatedMixture,48.057864289002964,0.011208989920103296,False,-0.23383733181424304,-0.00013242689136202038
42,48.32596928700798,R1-SIDE,REGION-1,SubcooledLiquid,0.011361179524519564,0.0010113722645463763,202327.08484071546,,True,SaturatedMixture,48.18311351401394,0.01127981549866044,False,-0.1428557729940394,-8.13640258591243E-05
42,48.32596928700798,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011361065913860425,0.0010243823888667028,202329.32306059366,1E-06,True,SaturatedMixture,48.183111202480404,0.011279814188003787,True,-0.14285808452757465,-8.125172585663788E-05
42,48.32596928700798,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011361065913860425,13.011122631894592,2440528.257656501,0.999999,True,SaturatedMixture,48.09239646059939,0.011228478841819427,True,-0.23357282640859012,-0.00013258707204099815
42,48.32596928700798,R2-SIDE,REGION-2,SuperheatedVapor,0.011360952303201288,13.01126625863582,2440530.525123428,,True,SaturatedMixture,48.092186468024465,0.011228360240439463,False,-0.2337828189835136,-0.00013259206276182434
43,48.35970218628648,R1-SIDE,REGION-1,SubcooledLiquid,0.01138043874756184,0.0010113874697944005,202468.06656563305,,True,SaturatedMixture,48.216680583098594,0.01129886206914879,False,-0.14302160318788992,-8.157667841304957E-05
43,48.35970218628648,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011380324944312396,0.0010243768852083875,202470.304689357,1E-06,True,SaturatedMixture,48.21667827894794,0.01129886076078443,True,-0.1430239073385451,-8.146418352796697E-05
43,48.35970218628648,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011380324944312396,12.990413761382788,2440573.046608887,0.999999,True,SaturatedMixture,48.126183175321785,0.011247575202994183,True,-0.23351901096469874,-0.00013274974131821313
43,48.35970218628648,R2-SIDE,REGION-2,SuperheatedVapor,0.011380211141062954,12.990557160063117,2440575.314007555,,True,SaturatedMixture,48.1259731281483,0.011247456397560248,False,-0.2337290581381808,-0.00013275474350270614
44,48.392855721712124,R1-SIDE,REGION-1,SubcooledLiquid,0.011399394495865203,0.0010114024219374307,202606.62711087664,,True,SaturatedMixture,48.24967118006646,0.011317608437724915,False,-0.14318454164566674,-8.178605814028808E-05
44,48.392855721712124,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011399280503060171,0.0010243715211836416,202608.8651400958,1E-06,True,SaturatedMixture,48.24966889121936,0.01131760713619921,True,-0.14318683049276615,-8.167336686096087E-05
44,48.392855721712124,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011399280503060171,12.970097628789578,2440617.064447311,0.999999,True,SaturatedMixture,48.1593896939296,0.011266370800546818,True,-0.23346602778252645,-0.00013290970251335354
44,48.392855721712124,R2-SIDE,REGION-2,SuperheatedVapor,0.01139916651025514,12.97024080373388,2440619.3317789095,,True,SaturatedMixture,48.159179595693956,0.011266251795745369,False,-0.23367612601816745,-0.00013291471450977213
45,48.42539348453289,R1-SIDE,REGION-1,SubcooledLiquid,0.011418024520255126,0.0010114171041218972,202742.61430194246,,True,SaturatedMixture,48.28204907850784,0.01133603260829227,False,-0.14334440602505083,-8.199191196285593E-05
45,48.42539348453289,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011417910341151714,0.0010243663001914555,202744.85223841015,1E-06,True,SaturatedMixture,48.282046792749384,0.011336031306706462,True,-0.14334669178350623,-8.187903444525219E-05
45,48.42539348453289,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011417910341151714,12.950194486638443,2440660.262930642,0.999999,True,SaturatedMixture,48.19197954712604,0.011284843567420998,True,-0.23341393740685135,-0.00013306677373071604
45,48.42539348453289,R2-SIDE,REGION-2,SuperheatedVapor,0.011417796162048303,12.95033744239463,2440662.5301964344,,True,SaturatedMixture,48.191769401418185,0.011284724368177354,False,-0.23362408311470517,-0.00013307179387094838
46,48.45728705078358,R1-SIDE,REGION-1,SubcooledLiquid,0.011436311059579433,0.0010114315030738477,202875.90933502626,,True,SaturatedMixture,48.313785982204365,0.01135411701475846,False,-0.1435010685792122,-8.21940448209723E-05
46,48.45728705078358,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011436196697612457,0.0010243612242256898,202878.14718057704,1E-06,True,SaturatedMixture,48.3137837016244,0.011354115714342989,True,-0.1435033491591753,-8.208098326946758E-05
46,48.45728705078358,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011436196697612457,12.930719602714237,2440702.6044242885,0.999999,True,SaturatedMixture,48.22392426806584,0.01130297588915958,True,-0.2333627827177338,-0.0001332208084528757
46,48.45728705078358,R2-SIDE,REGION-2,SuperheatedVapor,0.01143608233564548,12.930862343998381,2440704.871625596,,True,SaturatedMixture,48.223714070058804,0.011302856495786455,False,-0.23357298072477306,-0.00013322583985902504
47,48.48851566314704,R1-SIDE,REGION-1,SubcooledLiquid,0.011454240694262383,0.0010114456089659267,203006.42544764702,,True,SaturatedMixture,48.34486124154739,0.011371848394853409,False,-0.14365442159964914,-8.239229940897388E-05
47,48.48851566314704,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,0.011454126153000852,0.001024356293985235,203008.66320417472,1E-06,True,SaturatedMixture,48.34485896959211,0.011371847097619193,True,-0.14365669355493083,-8.227905538165867E-05
47,48.48851566314704,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,0.011454126153000852,12.911683503241036,2440744.0614753906,0.999999,True,SaturatedMixture,48.25520304792201,0.01132075444416862,True,-0.23331261522503155,-0.00013337170883223094
47,48.48851566314704,R2-SIDE,REGION-2,SuperheatedVapor,0.011454011611739322,12.911826034885147,2440746.328613577,,True,SaturatedMixture,48.25499280409224,0.011320634863517117,False,-0.2335228590548013,-0.0001333767482222057
