logical_step,simulated_seconds,presentation_fingerprint,trip,breaker,request_mwe,gross_mwe,rotor_shaft_mwe,canonical_shaft_mwe,total_steam_flow_kg_s,stop_flow_kg_s,control_flow_kg_s,admission_flow_kg_s,rotor_rpm,condenser_kpa,drum_level_fraction,total_fluid_mass_kg,total_fluid_internal_energy_j,exhaust_mass_kg,hotwell_mass_kg,feedwater_mass_kg,drum_inventory_mass_kg,header_mass_kg
27500,275,808078f7067fc392c4bbfeae0babcf1196dcb67f9bc0a509f8f3d1c0eaa3b1d9,False,True,5,5.0851940593151985,5.6889722870932289,5.6889722870932289,13.23016811086581,13.506256585445637,13.815809980838688,13.536252987417134,3000.0022987396524,8.4238299316469849,0.88998098629083489,60009.396410760666,67887255351.948654,67.580487058868144,9937.0492852551961,9938.512018534082,6784.7594604748356,3036.340330324947
27600,276,bb52b75144e6f74f2d5da0462e8d364eaa3b7341648b029a6b57c49c9fc60578,False,True,5,5.0853067133146945,5.6890872028740418,5.6890872028740418,13.230435356879084,13.507272869583025,13.817160438868925,13.537220894326341,3000.0022377202067,8.4236109554054437,0.89110076121432213,60009.396410760673,67885203718.811981,67.581929260821809,9937.0822813181258,9938.5486594812228,6792.99331511728,3035.9853521747414
27700,277,0f49e700c523584f9cdc8897a1b0d7125e4a7787848b291da7fb8f5ae618bf4a,False,True,5,5.0854162817167907,5.6891990023018382,5.6891990023018382,13.230695355538176,13.508278565892619,13.818496935532082,13.538176349568602,3000.0021767520739,8.423388437125233,0.89222017319827385,60009.396410760681,67883153983.168564,67.583332096842554,9937.1152010605874,9938.585199467705,6801.2249091245276,3035.6300890441976
27800,278,39f655f015dd6ad8a20126bd30338d4dd6c597c754123674726476823271732e,False,True,5,5.0855227650759529,5.6893076598722789,5.6893076598722789,13.230948047548134,13.509273611291194,13.819819576664745,13.539119449459436,3000.0021157751403,8.4231623782258254,0.89333921947542783,60009.396410760666,67881106148.601288,67.584695561193925,9937.1480444631161,9938.6216385164571,6809.4542213899222,3035.2745449926283
27900,279,52978045a9ddd974a81fc11f98b4e1ffe7d6bd680b3cb82739743ea7185ff92a,False,True,5,5.0856261667549019,5.6894131215385144,5.6894131215385144,13.231193307257145,13.510257875184728,13.82112846459764,13.540050153816917,3000.002054831662,8.4229327813074661,0.89445789708816592,60009.396410760673,67879060218.809219,67.586019659142238,9937.1808115052881,9938.6579766510349,6817.6812294147649,3034.9187240056926
28000,280,d622ad34b48bb7f2d4532514625e6d9741edeb401642269e2aa4666058570b10,False,True,5,5.0857264853886743,5.6895154803617904,5.6895154803617904,13.231431351023396,13.511231576553977,13.822423463819533,13.540968640675011,3000.0019939227332,8.4226996489740174,0.89557620253845582,60009.396410760695,67877016197.622131,67.587304391395591,9937.2135021585236,9938.6942138752365,6825.9059093893211,3034.562630047873
28100,281,b73906514af2b5842b4eb6a6a1554e8dd67f1c7497a47fbbf0df1e7d3847e908,False,True,5,5.0858237298724234,5.6896147112132391,5.6896147112132391,13.231662120430613,13.51219465397789,13.823704826091019,13.541874787868844,3000.0019331213089,8.4224629826559934,0.89669413272440668,60009.396410760695,67874974088.974861,67.588549779253441,9937.2461163870867,9938.7303502027844,6834.128236450978,3034.2062670214555
28200,282,4e4606162a2d69942cd3f1cb5aa00e57ef001f92f9cdbc4fac224d4523f17a31,False,True,5,5.0859178970634495,5.6897107590093317,5.6897107590093317,13.231885487412296,13.513146975156728,13.824972400240286,13.542768746016471,3000.0018722675541,8.422222789672956,0.89781168392230837,60009.39641076071,67872933896.920517,67.589755827330691,9937.2786541535752,9938.7663856318959,6842.3481844675789,3033.8496388316307
28300,283,d190d9ab5eb2c80167b7072287887b2ccaf0d01111bf6319586b78a3253ee593,False,True,5,5.086008983831575,5.6898036894152959,5.6898036894152959,13.232101604632129,13.51408868971445,13.826226406898813,13.543650503822469,3000.0018114034137,8.4219790691081204,0.89892885244276644,60009.396410760695,67870895625.61834,67.590922543670715,9937.3111154136259,9938.8023201600226,6850.5657262589139,3033.4927493353093
28400,284,f4519dad4cb3fad3b474f8a407bdd8362ccee8fd27839a7fc6b5729430cf31da,False,True,5,5.0860970072059262,5.689893476337339,5.689893476337339,13.232310411436071,13.515019734528321,13.827466670464533,13.544520102640821,3000.0017507673447,8.4217318294649868,0.90004563461623976,60009.396410760666,67868859279.311401,67.592049969941556,9937.3435001219113,9938.83815378699,6858.7808334573938,3033.1356023076055
28500,285,dc2bd17f5f032ca2d589ba2dd7c9082655cf917b7032c8d3d339aaf7d62bcabc,False,True,5,5.086181963379917,5.6899801510207535,5.6899801510207535,13.232511980463977,13.515940188226693,13.828693393047571,13.545377581896085,3000.0016900930327,8.4214810721880529,0.90116202621253316,60009.396410760666,67866824862.344559,67.593138120494345,9937.3758082237255,9938.8738864885891,6866.993476887289,3032.778201528628
28600,286,fcf8cf7d04feddeb1a677c83afe9ccf540fb01579b36841118c32a6a1f5c87b5,False,True,5,5.0862638506572866,5.6900637219672534,5.6900637219672534,13.232706331480438,13.516850060231794,13.829906575146911,13.546222931965165,3000.0016294318439,8.4212268022562888,0.90227802330112361,60009.396410760637,67864792379.144402,67.594187018210562,9937.4080396664267,9938.9095182640485,6875.2036262893962,3032.4205507458619
28700,287,b458a819c3e097a8de29281cab252a01eefbadd17298103d888ff7a614c329e8,False,True,5,5.0863426816698691,5.6901441285925527,5.6901441285925527,13.232893323641036,13.517749216519073,13.831106138392242,13.54705629944001,3000.0015689235543,8.4209690281827125,0.90339362147552738,60009.396410760637,67862761834.217056,67.595196705729904,9937.4401943907815,9938.9450490876843,6883.4112505332223,3032.0626536480049
28800,288,1662dc4b5937b764ca111c8c1fc2fa6148633e536c224f9c9cdfa8e276ce5b89,False,True,5,5.0864184534992587,5.6902214111988911,5.6902214111988911,13.233073050642876,13.518637737361734,13.832292163879156,13.547877621859429,3000.0015084109823,8.420707752599025,0.90450881654848714,60009.396410760608,67860733232.156868,67.596167207057277,9937.4722723354407,9938.9804789450736,6891.6163174643698,3031.7045139119141
28900,289,4aff4bad0ae07a7f37709dec586a525a5202ac0789c200cb1b0e28915120fee8,False,True,5,5.0864911698757851,5.6902955977437797,5.6902955977437797,13.23324557748724,13.519515699562305,13.833464805005685,13.548686991124667,3000.0014479512083,8.4204429804938936,0.90562360399488639,60009.396410760615,67858706577.6194,67.597098558489805,9937.5042734343151,9939.0158078041859,6899.8187944306346,3031.3461351797355
29000,290,4dce3b1c1b8a02e44d6e6dfeac169bd1bf5f9686932c7d3792e169614f47167f,False,True,5,5.0865608385590448,5.6903666643570681,5.6903666643570681,13.233410848683478,13.520383041618178,13.834623937938812,13.549484395506699,3000.0013876325265,8.4201747215667169,0.90673797915585386,60009.396410760608,67856681875.32769,67.597990804427937,9937.536197619831,9939.0510356424857,6908.0186478075975,3030.9875210423138
29100,291,53ad1d7581f710fc1c06d5a142bc83d9188a31d7fd9c1e125cc792dbf36e2cb6,False,True,5,5.0866274602407326,5.6904346441642844,5.6904346441642844,13.233568941245952,13.521239840264688,13.83576975719579,13.550269904152321,3000.0013273473046,8.4199029772819252,0.90785193743288062,60009.396410760586,67854659130.070168,67.598843979475873,9937.5680448247767,9939.0861624317968,6916.2158430828722,3030.6286750942154
29200,292,3170b47c9f34e367f49313cd3f91d86c73bd73ebbf2b8821ffda6d194750be15,False,True,5,5.0866910417275841,5.6904995120380484,5.6904995120380484,13.233719796760402,13.522086033973649,13.836902061686256,13.55104358615554,3000.001267168806,8.4196277573449816,0.90896547408202688,60009.396410760593,67852638346.699547,67.599658133342743,9937.5998149740335,9939.121188139361,6924.4103453171538,3030.2696008589528
29300,293,cbb988a051262de9cad68130f4d40eb565b783f10c5904251f6c3dcdcfaf7fa2,False,True,5,5.0867515858257351,5.6905612696538599,5.6905612696538599,13.233863419124134,13.522921630327726,13.83802106502965,13.551805399532936,3000.0012070429079,8.419349069110444,0.91007858415477894,60009.396410760564,67850619530.10791,67.600433308873718,9937.6315079956385,9939.156112735338,6932.6021187844053,3029.9103018685705
29400,294,610a0d760b05b8368f90b47eb33d2a8b7b5342778132cb951c53f47d83ca73fa,False,True,5,5.086809097718926,5.6906199505634953,5.6906199505634953,13.233999886345588,13.523746707670789,13.839126844614769,13.552555467844504,3000.0011470122286,8.4190669175825885,0.91119126281294283,60009.396410760579,67848602685.249695,67.601169558066147,9937.6631238123882,9939.1909361804574,6940.7911271755474,3029.5507815900078
29500,295,107cd1d2fd42cb50e66c8ee511f4bf1c168b1fc0ff04be46c60af1b8afa0b468,False,True,5,5.0868635827865782,5.6906755297082654,5.6906755297082654,13.234129140169237,13.524561202726662,13.840219282238207,13.553293779074325,3000.001087099095,8.4187813101218278,0.91230350493678625,60009.396410760593,67846587817.127914,67.601866932587114,9937.6946623454951,9939.2256584406114,6948.9773334851761,3029.191043472521
29600,296,e06544162a55d577da9f0b483881c38764a6961398f0001cab0733cea59ecb99,False,True,5,5.0869150450700635,5.6907280095887396,5.6907280095887396,13.234251186411429,13.52536512300955,13.841298375526481,13.554020319288323,3000.0010272534241,8.4184922564449476,0.9134153054163443,60009.396410760572,67844574930.777779,67.602525484262785,9937.7261235233818,9939.2602794821541,6957.1607001194343,3028.8310909658358
29700,297,25793e6451baf769ad50e1a5e3c63d6dd5ea78edefeabdfb2651e4b4f78e95a8,False,True,5,5.0869634895458553,5.6907774245361438,5.6907774245361438,13.234366104892617,13.526158546763545,13.842364284305214,13.554735185530719,3000.000967499027,8.4181997615649014,0.91452665911725151,60009.396410760564,67842564031.284744,67.603145270082067,9937.7575072580585,9939.2947992582831,6965.3411892613422,3028.4709274591905
29800,298,382d74e19e602dd492d6b671ec3eb5a6234671e7c1e0f6e75d6b008edc19780d,False,True,5,5.0870089205196116,5.6908237746781678,5.6908237746781678,13.234473895912615,13.526941481430686,13.843417111981905,13.55543844377109,3000.0009078412686,8.4179038352036262,0.91563756078425373,60009.396410760572,67840555123.771477,67.603726346371232,9937.7888134682198,9939.3292177306867,6973.5187622420917,3028.1105563299784
29900,299,4a586d14f537562d5565b8bbdafb03ddb92a2df4966752a8fc031fa642caaf03,False,True,5,5.0870513456153343,5.6908670338652341,5.6908670338652341,13.23457449868121,13.527713861970133,13.844456603930142,13.556130109075507,3000.000848298961,8.4176044847330882,0.91674800513302945,60009.396410760557,67838548213.379478,67.604268775831187,9937.8200420766298,9939.3635348639255,6981.6933801574851,3027.7499809094988
30000,300,20bf34031650b8fffab4459cdd76eb0a561bf22babbe5cc7173dc8c00619e0a3,False,True,5,5.0870907665943479,5.6909072666334248,5.6909072666334248,13.234668063240234,13.528475838978792,13.845483113632149,13.556810141857103,3000.0007888150262,8.4173017175274349,0.91785798681090702,60009.396410760557,67836543305.299088,67.604772615108772,9937.8511929963734,9939.397750610251,6989.8650035999472,3027.3892045374209
