candidate_id,boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,candidate_minus_reference_temperature_c,candidate_minus_reference_pressure_mpa
B1-PIECEWISE-REDUCED,20,47.54827588349582,R1-SIDE,REGION-1,SubcooledLiquid,47.54827588349582,0.010924861622134425,,true,REGION-1-REDUCED,SubcooledLiquid,47.54826394339716,0.016742332475923372,,true,-1.1940098659124487E-05,0.0058174708537889475
B1-PIECEWISE-REDUCED,20,47.54827588349582,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.54827588349582,0.010924752374610679,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.548264503479004,0.01093300596253916,9.988796429385743E-07,true,-1.1380016815110139E-05,8.253587928481673E-06
B1-PIECEWISE-REDUCED,20,47.54827588349582,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.54827588349582,0.010924752374610679,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,20,47.54827588349582,R2-SIDE,REGION-2,SuperheatedVapor,47.54827588349582,0.010924643127086932,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,21,47.58362434357406,R1-SIDE,REGION-1,SubcooledLiquid,47.58362434357406,0.01094437658235262,,true,REGION-1-REDUCED,SubcooledLiquid,47.58361306576859,0.016428368521130172,,true,-1.1277805469944724E-05,0.005483991938777553
B1-PIECEWISE-REDUCED,21,47.58362434357406,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.58362434357406,0.010944267139681222,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.5836136341095,0.010952051848332107,9.989425593592294E-07,true,-1.0709464561386994E-05,7.784708650884764E-06
B1-PIECEWISE-REDUCED,21,47.58362434357406,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.58362434357406,0.010944267139681222,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,21,47.58362434357406,R2-SIDE,REGION-2,SuperheatedVapor,47.58362434357406,0.010944157697009826,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,22,47.61869406104091,R1-SIDE,REGION-1,SubcooledLiquid,47.61869406104091,0.010963767237899734,,true,REGION-1-REDUCED,SubcooledLiquid,47.61868348507414,0.01609645458024763,,true,-1.0575966769010847E-05,0.005132687342347897
B1-PIECEWISE-REDUCED,22,47.61869406104091,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.61869406104091,0.01096365760132372,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.61868405342102,0.010970947566246645,9.990090810302822E-07,true,-1.0007619891894137E-05,7.289964922925149E-06
B1-PIECEWISE-REDUCED,22,47.61869406104091,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.61869406104091,0.01096365760132372,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,22,47.61869406104091,R2-SIDE,REGION-2,SuperheatedVapor,47.61869406104091,0.010963547964747708,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,23,47.65354026705023,R1-SIDE,REGION-1,SubcooledLiquid,47.65354026705023,0.010983063530149202,,true,REGION-1-REDUCED,SubcooledLiquid,47.653530432840114,0.015746512576320516,,true,-9.834210118242481E-06,0.0047634490461713145
B1-PIECEWISE-REDUCED,23,47.65354026705023,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.65354026705023,0.010982953700612195,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.653530955314636,0.01098972285440412,9.990792381936264E-07,true,-9.311735595929349E-06,6.7691537919255945E-06
B1-PIECEWISE-REDUCED,23,47.65354026705023,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.65354026705023,0.010982953700612195,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,23,47.65354026705023,R2-SIDE,REGION-2,SuperheatedVapor,47.65354026705023,0.01098284387107519,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,24,47.68824782669549,R1-SIDE,REGION-1,SubcooledLiquid,47.68824782669549,0.01100231203510302,,true,REGION-1-REDUCED,SubcooledLiquid,47.688238775498235,0.01537801077409525,,true,-9.051197253029386E-06,0.004375698738992231
B1-PIECEWISE-REDUCED,24,47.68824782669549,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.68824782669549,0.011002202013082888,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.688239216804504,0.01100842344399762,9.99153152536549E-07,true,-8.609890983279911E-06,6.221430914731679E-06
B1-PIECEWISE-REDUCED,24,47.68824782669549,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.68824782669549,0.011002202013082888,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,24,47.68824782669549,R2-SIDE,REGION-2,SuperheatedVapor,47.68824782669549,0.011002091991062758,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,25,47.72291185855869,R1-SIDE,REGION-1,SubcooledLiquid,47.72291185855869,0.011021565312344302,,true,REGION-1-REDUCED,SubcooledLiquid,47.722903633649025,0.01499010336650124,,true,-8.224909663567814E-06,0.003968538054156938
B1-PIECEWISE-REDUCED,25,47.72291185855869,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.72291185855869,0.011021455097793323,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.722904086112976,0.011027100654160947,9.99231010774395E-07,true,-7.772445712816989E-06,5.645556367624149E-06
B1-PIECEWISE-REDUCED,25,47.72291185855869,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.72291185855869,0.011021455097793323,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,25,47.72291185855869,R2-SIDE,REGION-2,SuperheatedVapor,47.72291185855869,0.011021344883242346,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,26,47.757624070346424,R1-SIDE,REGION-1,SubcooledLiquid,47.757624070346424,0.01104087434015728,,true,REGION-1-REDUCED,SubcooledLiquid,47.75761671741435,0.014581767270659827,,true,-7.35293207299037E-06,0.003540892930502547
