candidate_id,probe_id,logical_step,elapsed_s,node_id,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,pressure_relative_error,temperature_relative_kelvin_error
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,8784,60,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.514584347605705,0.010906180173376944,2.1513591917951847E-07,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,47.514584213495255,0.010906265166517739,2.1513204701664135E-07,true,7.793117245754619E-06,4.1822657471662344E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,14784,120,suction,REGION-4-MIXTURE,SaturatedMixture,268.43746053576467,5.369587904517404,0.0009620480858722721,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,268.437434643507,5.3695995917979475,0.0009620344191991945,true,2.1765693664343095E-06,4.7808081897018886E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,14784,120,pressure,REGION-4-MIXTURE,SaturatedMixture,269.2245281159875,5.436396374605828,0.0008928844818294307,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.22446858882904,5.436422893488659,0.0008928537925999026,true,4.8780259943662915E-06,1.0975286514352473E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,14784,120,outlet,REGION-4-MIXTURE,SaturatedMixture,273.84035230278926,5.841073342563729,0.2245357760629698,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,273.84063413739204,5.8411275143995915,0.22453494780265568,true,9.274294754643468E-06,5.152460214361442E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,14784,120,drum,REGION-4-MIXTURE,SaturatedMixture,268.4353395342828,5.369408719353976,0.03444423683968542,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,268.43535754084587,5.36942450775127,0.034444081237296205,true,2.9404349936407085E-06,3.324787763121533E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,14784,120,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.497136956453346,0.01089657309619546,1.6027856383916987E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,47.4971369355917,0.010896589982594166,1.6027822510179033E-06,true,1.5496981075929838E-06,6.506107806472464E-11
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,20784,180,suction,REGION-4-MIXTURE,SaturatedMixture,267.78551645874984,5.314725369421499,0.001001791617465924,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,267.78545901179314,5.314751461161778,0.001001761014212717,true,4.90932992127395E-06,1.061992695151758E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,20784,180,pressure,REGION-4-MIXTURE,SaturatedMixture,268.6578054487708,5.3882278416122125,0.0008686230330322349,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,268.65775376558304,5.388250926935312,0.0008685968095296115,true,4.284399950773329E-06,9.539026055935812E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,20784,180,outlet,REGION-4-MIXTURE,SaturatedMixture,273.6215528190136,5.821387152991723,0.22761378261997248,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,273.62179362773895,5.8214331990935815,0.2276130811104817,true,7.909816105407013E-06,4.404192649347706E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,20784,180,drum,REGION-4-MIXTURE,SaturatedMixture,268.32134410142896,5.359784941479276,0.03395045495361322,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,268.3213795721531,5.359817026925074,0.033950141511536566,true,5.986330822663418E-06,6.550803567903663E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,20784,180,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.46560525596135,0.01087922919921552,2.5205747065400563E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,47.46560500562191,0.010879419114817192,2.5205172975019104E-06,true,1.745671482734247E-05,7.808086560374414E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,26784,240,suction,REGION-4-MIXTURE,SaturatedMixture,267.5165805220603,5.292218956694819,0.0010177871326755921,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,267.5165730416775,5.292222372018777,0.0010177831237759528,true,6.453481964185995E-07,1.3835482116171728E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,26784,240,pressure,REGION-4-MIXTURE,SaturatedMixture,268.18782694339745,5.348529845081322,0.000848616322960396,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,268.1877711415291,5.3485548466093515,0.0008485883608303203,true,4.674467330904512E-06,1.0308141347813714E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,26784,240,outlet,REGION-4-MIXTURE,SaturatedMixture,273.6084401816131,5.820208972163369,0.22974826723444455,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,273.60866379737854,5.820251594191263,0.22974761927962525,true,7.323109547713103E-06,4.089845697871497E-07
