domain,observation_index,source_identity,c3_resolved,c4_resolved,c3_region,c4_region,c3_phase,c4_phase,c3_temperature_bits,c4_temperature_bits,c3_pressure_bits,c4_pressure_bits,c3_quality_has_value,c4_quality_has_value,c3_quality_bits,c4_quality_bits,c4_repeat_count,c4_repeat_deterministic,bit_equivalent
SEAM,1312,228|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643481433736201178,4643481433736201178,4618014585373792114,4618014585373792114,true,true,4517242934777652548,4517242934777652548,2,true,true
SEAM,1313,228|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643481443251141378,4643481443251141378,4618014638578584289,4618014638578584289,true,true,4607182415457440266,4607182415457440266,2,true,true
SEAM,1314,228|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643481419838320526,4643481419838320526,4618014478102025236,4618014478102025236,false,false,0,0,2,true,true
SEAM,1315,229|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643482326615915108,4643482326615915108,4618019809722267746,4618019809722267746,false,false,0,0,2,true,true
SEAM,1316,229|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643482327014200704,4643482327014200704,4618019580325869099,4618019580325869099,true,true,4517266431938918678,4517266431938918678,2,true,true
SEAM,1317,229|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643482333927285650,4643482333927285650,4618019618981839623,4618019618981839623,true,true,4607182413910631664,4607182413910631664,2,true,true
SEAM,1318,229|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643482312875349990,4643482312875349990,4618019479753625172,4618019479753625172,false,false,0,0,2,true,true
SEAM,1319,230|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643483216780495956,4643483216780495956,4618024688400083919,4618024688400083919,false,false,0,0,2,true,true
SEAM,1320,230|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643483217145135410,4643483217145135410,4618024557680470330,4618024557680470330,true,true,4517298695151217408,4517298695151217408,2,true,true
SEAM,1321,230|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643483220499606566,4643483220499606566,4618024576437702317,4618024576437702317,true,true,4607182411792603353,4607182411792603353,2,true,true
SEAM,1322,230|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643483202644977452,4643483202644977452,4618024466004702364,4618024466004702364,false,false,0,0,2,true,true
SEAM,1323,231|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643484104191063074,4643484104191063074,4618029594970380254,4618029594970380254,false,false,0,0,2,true,true
SEAM,1324,231|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643484104534291534,4643484104534291534,4618029526692557030,4618029526692557030,true,true,4517319128030687454,4517319128030687454,2,true,true
SEAM,1325,231|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643484105637031998,4643484105637031998,4618029532895490813,4618029532895490813,true,true,4607182410455304126,4607182410455304126,2,true,true
SEAM,1326,231|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643484089826018322,4643484089826018322,4618029440834403988,4618029440834403988,false,false,0,0,2,true,true
SEAM,1327,232|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643484987264394844,4643484987264394844,4618034674967725812,4618034674967725812,false,false,0,0,2,true,true
SEAM,1328,232|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643484987647404470,4643484987647404470,4618034494218772478,4618034494218772478,true,true,4517282095666818860,4517282095666818860,2,true,true
SEAM,1329,232|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643484992797672696,4643484992797672696,4618034523189118464,4618034523189118464,true,true,4607182412888683690,4607182412888683690,2,true,true
SEAM,1330,232|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643484973313919340,4643484973313919340,4618034397823243629,4618034397823243629,false,false,0,0,2,true,true
SEAM,1331,233|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643485866229374738,4643485866229374738,4618039704832811407,4618039704832811407,false,false,0,0,2,true,true
SEAM,1332,233|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643485866641900130,4643485866641900130,4618039438577695981,4618039438577695981,true,true,4517253850767842961,4517253850767842961,2,true,true
SEAM,1333,233|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643485874870735624,4643485874870735624,4618039484865034998,4618039484865034998,true,true,4607182414737732091,4607182414737732091,2,true,true
SEAM,1334,233|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643485852614270294,4643485852614270294,4618039334339625856,4618039334339625856,false,false,0,0,2,true,true
SEAM,1335,234|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643486741530090838,4643486741530090838,4618044687507264922,4618044687507264922,false,false,0,0,2,true,true
SEAM,1336,234|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643486741964362322,4643486741964362322,4618044362281369066,4618044362281369066,true,true,4517234238278763625,4517234238278763625,2,true,true
SEAM,1337,234|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643486752316980526,4643486752316980526,4618044420515021762,4618044420515021762,true,true,4607182416021035608,4607182416021035608,2,true,true
SEAM,1338,234|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643486728125179342,4643486728125179342,4618044252403917292,4618044252403917292,false,false,0,0,2,true,true
SEAM,1339,235|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643487611544069330,4643487611544069330,4618049614205081950,4618049614205081950,false,false,0,0,2,true,true
SEAM,1340,235|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643487611989961776,4643487611989961776,4618049256190099500,4618049256190099500,true,true,4517223247889206698,4517223247889206698,2,true,true
SEAM,1341,235|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643487623524330096,4643487623524330096,4618049321071116643,4618049321071116643,true,true,4607182416732412631,4607182416732412631,2,true,true
SEAM,1342,235|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643487598274201608,4643487598274201608,4618049143320455869,4618049143320455869,false,false,0,0,2,true,true
SEAM,1343,236|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643488476737864814,4643488476737864814,4618054488066022208,4618054488066022208,false,false,0,0,2,true,true
SEAM,1344,236|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643488477186737622,4643488477186737622,4618054122936615416,4618054122936615416,true,true,4517220722619051492,4517220722619051492,2,true,true
SEAM,1345,236|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643488488978843128,4643488488978843128,4618054189267408567,4618054189267408567,true,true,4607182416893879324,4607182416893879324,2,true,true
SEAM,1346,236|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643488463477283840,4643488463477283840,4618054009182834361,4618054009182834361,false,false,0,0,2,true,true
SEAM,1347,237|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643489337135586408,4643489337135586408,4618059309697803220,4618059309697803220,false,false,0,0,2,true,true
SEAM,1348,237|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643489337579082476,4643489337579082476,4618058962658125611,4618058962658125611,true,true,4517226545931005522,4517226545931005522,2,true,true
SEAM,1349,237|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643489348719972630,4643489348719972630,4618059025325821416,4618059025325821416,true,true,4607182416503385171,4607182416503385171,2,true,true
SEAM,1350,237|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643489323816919792,4643489323816919792,4618058850619005594,4618058850619005594,false,false,0,0,2,true,true
SEAM,1351,238|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643490192325256172,4643490192325256172,4618064077276594205,4618064077276594205,false,false,0,0,2,true,true
SEAM,1352,238|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643490192754629922,4643490192754629922,4618063773035062040,4618063773035062040,true,true,4517240608723604478,4517240608723604478,2,true,true
SEAM,1353,238|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643490202354022914,4643490202354022914,4618063827031810196,4618063827031810196,true,true,4607182415578460416,4607182415578460416,2,true,true
SEAM,1354,238|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643490178830939392,4643490178830939392,4618063664786531892,4618063664786531892,false,false,0,0,2,true,true
SEAM,1355,239|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643491042131888848,4643491042131888848,4618068790333011332,4618068790333011332,false,false,0,0,2,true,true
SEAM,1356,239|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643491042538163930,4643491042538163930,4618068553081831595,4618068553081831595,true,true,4517262789900687061,4517262789900687061,2,true,true
SEAM,1357,239|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643491049723872616,4643491049723872616,4618068593501564656,4618068593501564656,true,true,4607182414126356455,4607182414126356455,2,true,true
SEAM,1358,239|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643491028381504774,4643491028381504774,4618068450989567297,4618068450989567297,false,false,0,0,2,true,true
SEAM,1359,240|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643491886397321148,4643491886397321148,4618073448505778379,4618073448505778379,false,false,0,0,2,true,true
SEAM,1360,240|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643491886772418446,4643491886772418446,4618073301913810022,4618073301913810022,true,true,4517292936270187640,4517292936270187640,2,true,true
SEAM,1361,240|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643491890689770852,4643491890689770852,4618073323948983636,4618073323948983636,true,true,4607182412155012481,4607182412155012481,2,true,true
SEAM,1362,240|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643491872295631552,4643491872295631552,4618073208138937842,4618073208138937842,false,false,0,0,2,true,true
SEAM,1363,241|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643492724946106640,4643492724946106640,4618078062700838759,4618078062700838759,false,false,0,0,2,true,true
SEAM,1364,241|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643492725284970868,4643492725284970868,4618078019714534372,4618078019714534372,true,true,4517327475331582839,4517327475331582839,2,true,true
SEAM,1365,241|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643492725469812010,4643492725469812010,4618078020760450538,4618078020760450538,true,true,4607182409904540423,4607182409904540423,2,true,true
SEAM,1366,241|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643492710430885940,4643492710430885940,4618077935347652259,4618077935347652259,false,false,0,0,2,true,true
SEAM,1367,242|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643493556783405534,4643493556783405534,4618082881523613631,4618082881523613631,false,false,0,0,2,true,true
SEAM,1368,242|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643493557162293838,4643493557162293838,4618082726858848206,4618082726858848206,true,true,4517290085126426574,4517290085126426574,2,true,true
SEAM,1369,242|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643493561364242524,4643493561364242524,4618082750635405520,4618082750635405520,true,true,4607182412350197763,4607182412350197763,2,true,true
SEAM,1370,242|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643493542706474720,4643493542706474720,4618082632233878783,4618082632233878783,false,false,0,0,2,true,true
SEAM,1371,243|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643494382735590142,4643494382735590142,4618087642810340019,4618087642810340019,false,false,0,0,2,true,true
SEAM,1372,243|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643494383145307684,4643494383145307684,4618087400650451306,4618087400650451306,true,true,4517260702489987992,4517260702489987992,2,true,true
SEAM,1373,243|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643494390495592280,4643494390495592280,4618087442241740554,4618087442241740554,true,true,4607182414264362620,4607182414264362620,2,true,true
SEAM,1374,243|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643494368988114918,4643494368988114918,4618087297839597029,4618087297839597029,false,false,0,0,2,true,true
SEAM,1375,244|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643495202720071076,4643495202720071076,4618092346628929000,4618092346628929000,false,false,0,0,2,true,true
SEAM,1376,244|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643495203153074142,4643495203153074142,4618092040631357832,4618092040631357832,true,true,4517239153130838834,4517239153130838834,2,true,true
SEAM,1377,244|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643495212801329246,4643495212801329246,4618092095225620588,4618092095225620588,true,true,4607182415667809350,4607182415667809350,2,true,true
SEAM,1378,244|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643495189210061500,4643495189210061500,4618091931793675550,4618091931793675550,false,false,0,0,2,true,true
SEAM,1379,245|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643496016671115380,4643496016671115380,4618096993147147944,4618096993147147944,false,false,0,0,2,true,true
SEAM,1380,245|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643496017118843790,4643496017118843790,4618096646423868844,4618096646423868844,true,true,4517225322424926158,4517225322424926158,2,true,true
SEAM,1381,245|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643496028234115426,4643496028234115426,4618096709319185546,4618096709319185546,true,true,4607182416565107993,4607182416565107993,2,true,true
SEAM,1382,245|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643496003324761036,4643496003324761036,4618096533832375940,4618096533832375940,false,false,0,0,2,true,true
SEAM,1383,246|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643496824536186254,4643496824536186254,4618101582609379954,4618101582609379954,false,false,0,0,2,true,true
SEAM,1384,246|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643496824991026012,4643496824991026012,4618101217736060946,4618101217736060946,true,true,4517219047502855949,4517219047502855949,2,true,true
SEAM,1385,246|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643496836760555000,4643496836760555000,4618101284333466500,4618101284333466500,true,true,4607182416966738711,4607182416966738711,2,true,true
SEAM,1386,246|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643496811254588904,4643496811254588904,4618101103359908425,4618101103359908425,false,false,0,0,2,true,true
SEAM,1387,247|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643497626279620738,4643497626279620738,4618106115355433423,4618106115355433423,false,false,0,0,2,true,true
SEAM,1388,247|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643497626733695194,4643497626733695194,4618105754364650482,4618105754364650482,true,true,4517220192419680522,4517220192419680522,2,true,true
SEAM,1389,247|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643497638364182744,4643497638364182744,4618105820175295659,4618105820175295659,true,true,4607182416883580760,4607182416883580760,2,true,true
SEAM,1390,247|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643497612967760258,4643497612967760258,4618105640147540764,4618105640147540764,false,false,0,0,2,true,true
SEAM,1391,248|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643498421877500046,4643498421877500046,4618110591789370687,4618110591789370687,false,false,0,0,2,true,true
SEAM,1392,248|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643498422323310402,4643498422323310402,4618110256176432022,4618110256176432022,true,true,4517228605384798263,4517228605384798263,2,true,true
SEAM,1393,248|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643498433040613620,4643498433040613620,4618110316819860452,4618110316819860452,true,true,4607182416330048203,4607182416330048203,2,true,true
SEAM,1394,248|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643498408475708330,4643498408475708330,4618110144329157620,4618110144329157620,false,false,0,0,2,true,true
SEAM,1395,249|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643499211320592776,4643499211320592776,4618115012394323420,4618115012394323420,false,false,0,0,2,true,true
SEAM,1396,249|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643499211750245510,4643499211750245510,4618114723116936526,4618114723116936526,true,true,4517244152655896204,4517244152655896204,2,true,true
SEAM,1397,249|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643499220799481498,4643499220799481498,4618114774321673746,4618114774321673746,true,true,4607182415315704077,4607182415315704077,2,true,true
SEAM,1398,249|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643499197740321336,4643499197740321336,4618114615518100589,4618114615518100589,false,false,0,0,2,true,true
SEAM,1399,250|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643499994606285572,4643499994606285572,4618119377685652925,4618119377685652925,false,false,0,0,2,true,true
SEAM,1400,250|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643499995013232150,4643499995013232150,4618119155178986991,4618119155178986991,true,true,4517266659705009910,4517266659705009910,2,true,true
SEAM,1401,250|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643500001656857172,4643500001656857172,4618119192771671459,4618119192771671459,true,true,4607182413849945929,4607182413849945929,2,true,true
SEAM,1402,250|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643499980761195470,4643499980761195470,4618119053657787575,4618119053657787575,false,false,0,0,2,true,true
SEAM,1403,251|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643500700208834434,4643500700208834434,4618123292306807765,4618123292306807765,false,false,0,0,2,true,true
SEAM,1404,251|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643500700588636522,4643500700588636522,4618123147648983375,4618123147648983375,true,true,4517293013863454325,4517293013863454325,2,true,true
SEAM,1405,251|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643500704426855678,4643500704426855678,4618123169367391826,4618123169367391826,true,true,4607182412137530436,4607182412137530436,2,true,true
SEAM,1406,251|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643500686058840750,4643500686058840750,4618123053276437297,4618123053276437297,false,false,0,0,2,true,true
SEAM,1407,252|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643501236519535168,4643501236519535168,4618126256482448405,4618126256482448405,false,false,0,0,2,true,true
SEAM,1408,252|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643501236874551238,4643501236874551238,4618126182201223615,4618126182201223615,true,true,4517316906766331235,4517316906766331235,2,true,true
SEAM,1409,252|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643501238176154570,4643501238176154570,4618126189566293631,4618126189566293631,true,true,4607182410588321803,4607182410588321803,2,true,true
SEAM,1410,252|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643501222093298194,4643501222093298194,4618126094300105671,4618126094300105671,false,false,0,0,2,true,true
SEAM,1411,253|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643520985544005708,4643520985544005708,4618239273735134565,4618239273735134565,false,false,0,0,2,true,true
